,Date,User,Tweet,Likes,Retweets,Hashtags,Language
550,2022-05-10 07:18:14+00:00,markomatibag,Paano daw mag-academic walkout eh naka-online class. Bobo ka?,0,0,,tl
551,2022-05-10 03:55:52+00:00,Fredo00513084,"Mocking teacher na ""tanga"" pero pinasa ka lang dahil Online Class kung face to face tayo. Hindi ka makakapagsolve kahit isang equation sa akin. Duda ako...",0,0,,tl
552,2022-05-09 22:33:33+00:00,scelisadgg,"Mga utak nyo pang online class lang, LITERAL!",0,0,,tl
553,2022-05-07 22:48:41+00:00,rogiesab,mas mahirap pa magpack ng gamit for online class kaysa sa mga damit pauwi ecija,0,0,,tl
554,2022-05-05 15:26:26+00:00,itsJermRemegio,la jud ko nagtry Mapua ug MSU IIT kay layo kaayo di ko sugtan pero sayang online class man tani,0,0,,tl
555,2022-05-04 10:20:42+00:00,BangayEarl,Nagmaestra sa online class nya di mureply chatan pwede dayna?,2,0,,tl
556,2022-05-03 01:12:03+00:00,psalmpsalm14,wag ako kaya ko pag sabayin ang vacay at online class HAHAHAHA,0,0,,tl
557,2022-05-02 00:13:50+00:00,JCEspana93,Online class going on. So help me God.🙏,0,0,,en
558,2022-05-01 15:32:22+00:00,NolascoPaolo,kung wala lang online class kaya ko na mabuhay ng walang cellphone haha,0,0,,tl
559,2022-04-30 10:49:45+00:00,Annengggg6,Nangangamoy online class nanamn https://t.co/QS8zyh75DM,0,0,,tl
560,2022-04-30 04:26:42+00:00,khareninaaa19,Unstable internet connection is the real struggle on online class 😔,0,0,,en
561,2022-04-29 09:25:36+00:00,ainna142004,I'm getting impatient with Nuel. 3rd online class session earlier and still doesn't want to participate willingly haaaaay!,0,0,,en
562,2022-04-29 08:42:11+00:00,loutennantgeca,d2 na aq mag rant sa tungkol sa online class...,0,0,,tl
563,2022-04-26 18:32:31+00:00,alyssakirstein,so among training required jud e on ang camera nya ako ge test gamit among ms teams sakong ka team before nya ang mga animal gesungog ko kay mura daw ko mag online class 🙄😤,0,0,,tl
564,2022-04-26 14:08:14+00:00,MardeeCaballero,Na stress kog pinakalit sa online class niya ganina.,0,0,,tl
565,2022-04-26 02:23:23+00:00,chriselapin25,"nakakapatal na ang online class, please lang po🙂",2,0,,tl
566,2022-04-25 12:37:19+00:00,HumbertRamil15,"ano ba?? like mahirap ba talaga yung bioinfo? or di lang talaga forte ng prof ko yung online class?? kase like, ang hirap nya intindihin! at the same time, ang gulo nya!!!",0,0,,tl
567,2022-04-25 10:25:42+00:00,xxAngeloxxx,online class https://t.co/6Ute12AqG7,2,0,,en
568,2022-04-23 01:34:56+00:00,IancarloLegaspi,"Me vibing to ""Kay Leni Tayo"" in the background while having online class 🎀🌸🌷💗",2,0,,en
569,2022-04-16 13:28:14+00:00,xteena18,"Nasira ung cpu namin na gingamit ni bunso for his online class. Tagal na din naman ginawan ng remedyo yung cpu na yun, tipong hanggat pwede pa. Tas, when it can no longer be repaired, matic na samin ni bro (sumunod sakin) na tumakbo sa sm to check for cpu. Nagkaintindihan na kmi.",1,0,,tl
570,2022-04-16 00:50:47+00:00,GabPangantijon,Kung papapiliin ako between face to face at online class siyrempre mas pipiliin kita corny nga lang ako WHAHHAHA,0,0,,tl
571,2022-04-13 11:47:03+00:00,AllanAtypical,"Let's enjoy a morning of yoga class in @pranalayayoga Online. Show your support and wear a pink top as we flow in Power Vinyasa.

Join us tomorrow, April 14 at 10:00 AM via Zoom.

To join the FREE class, register now at https://t.co/JEdKrNj1R1. See you!

#PinkYogaThursdays #yoga https://t.co/Kez2kviyR1",0,0,"['PinkYogaThursdays', 'yoga']",en
572,2022-04-08 00:17:01+00:00,dawkie06,@dapoy0723 Hahahaha actually te wa jud mi MHB. Niuli rajud ko then ga online class bahala sa nang ftf HAHAHAHAHAHAHAHAHAHAHAHA,0,0,,tl
573,2022-04-07 04:17:46+00:00,boo_voy,kingina di makapag online class ng maayos dahil sa mga kanta ng mga nangangampanya haeoo,1,0,,tl
574,2022-04-06 18:33:58+00:00,VVAANNIIAAAAA,"Grabe sila ngayon mag pa hirap sa students hahah. Wala na sa Google Yung Questions tapos Kailangan basahin lahat ng module Para masagutan😭 Nililito na kami masyado haha
Kaya Piliin nyo ang FtF kasi Mas madali siya kaysa sa Online class at Self study.",0,0,,tl
575,2022-04-06 02:12:26+00:00,alot_mre,online class ++ grind,0,0,,en
576,2022-03-29 15:39:12+00:00,richiexcs,Ang hirap kapag online class Haha nakakatulog sa klase🤣🤣✌️,1,0,,tl
577,2022-03-27 13:23:35+00:00,_nicknicolas018,Hassle naman FB nangddisable ng FB account ng mga bata. Ginagamit din po yun sa online class. 😒🙄 @Meta @facebookapp,0,0,,tl
578,2022-03-26 14:54:21+00:00,Theapotchiiee,Sinong demonyo na sinasabihan si yanna manuod ng live tas don na mag online class HAHAHAHAHAHAH,0,0,,tl
579,2022-03-26 14:51:54+00:00,Theapotchiiee,Yanna don kana mag online class HAHAHAHAHAHAHAH,1,0,,tl
580,2022-03-19 08:21:28+00:00,its01010010,Saturday: Nagising ka lang para umattend ng Online Class at Mag-Gym.. Ano na Saturday! https://t.co/g3EkcLDvAk,4,0,,tl
581,2022-03-18 11:51:51+00:00,LeagueBut,Late nang online class mo ah 🤣 https://t.co/k5mKVhsmxO,0,0,,tl
582,2022-03-18 08:01:00+00:00,jadelouise_08,Kung si Bongbong mananalo. Baka mag face to face na din ako mag skwela sa dito sa pinas. ayaw ko na ng online class sa US  ang mahal. yawaaa https://t.co/MiOonp8bk4,0,0,,tl
583,2022-03-17 15:09:27+00:00,DayananYul,"I just finished my online English class for my Chinese and Korean students. I'm tired and I'm about to rest in a bit... #Cebu
Lami ikaon ug Hotdog, egg and milk. #Gigutom https://t.co/tNxmLgoPb9",0,0,"['Cebu', 'Gigutom']",en
584,2022-03-17 13:18:10+00:00,oscuroal,Better pa rin na nasa online class modality.,0,0,,tl
585,2022-03-17 11:45:00+00:00,amtwiciaaa,"Kaya nga ako nag online class para iwas sulat, ang gulo naman ng mga instructions niyo🙂",2,0,,tl
586,2022-03-17 06:48:58+00:00,Nas_G13,P.S. Ilang minuto ko na siyang naririnig sa loob ng kwarto ko na tumatawa ng malakas bago ako bumaba at i-check kasi baka marinig siya since may meeting ako nun. Hinayaan ko nalang kasi super enjoy siya e tsaka tapos nanaman na online class niya hehe,31,9,,tl
587,2022-03-16 13:47:27+00:00,LeagueBut,I Can't Sleep. Netflix muna ako 😅 sana makagising ako maaga bukas Online Class pamore. https://t.co/xJFjG62iWs,0,0,,tl
588,2022-03-16 04:25:47+00:00,MichaelAgassi,While the kids are busy with their online class...... Daddy is out and about! #AquaMike #IWearSprinto #ManinisidAtManginginom #MagicMike #ArtistCirle @ Camp Netanya https://t.co/VwDD9p4lBh,1,0,"['AquaMike', 'IWearSprinto', 'ManinisidAtManginginom', 'MagicMike', 'ArtistCirle']",en
589,2022-03-16 02:32:56+00:00,redporcalla,"magshi shift kung f2f na, u don't know how much i hate online class.",0,0,,en
590,2022-03-16 00:01:06+00:00,btsseonsaengnim,Wala na naman kami internet connection @SKYserves. We have work and online class to attend.,0,0,,en
591,2022-03-15 19:51:28+00:00,aceongcap,"After all the grades i’d seen, I will improve more &amp; thankful for this semester! Grabe struggle ko mag aral sa online class huhu Salamat sa mga kaklase ko na tinulungan ako na makasurvive sa semester nato",2,0,,tl
592,2022-03-15 04:31:21+00:00,KITmulti1990,"My nephew ask me to buy him a spiderman Miles Morales suit because he wants to wear it during online class 😅 

Spiderman : Into the spiderverse is his most favorite spiderman movie. https://t.co/mD7HwHt78W",1,0,,en
593,2022-03-15 00:49:23+00:00,BorgoniaMitzi_,"Morning: tutor
Afternoon: online class with Grade 1",2,0,,en
594,2022-03-12 03:33:46+00:00,TI_36X,"Kabobohan nanaman nila dito sa bahay, nag o online class ako tas nag rereklamo kung bakit nag o online class ako? Mga utak niyo nanaman nasa talampakan. Pakyu mfs🖕",0,0,,tl
595,2022-03-11 14:04:27+00:00,itsme_hnny,balik napud tags pangitag werk ani kay mag f2f class na ang isa dili na maka kompra online,0,0,,tl
596,2022-03-10 05:44:16+00:00,RjGo14,Gusto ko pa matulog! Online class n nmn! 😩,0,0,,tl
597,2022-03-09 03:19:44+00:00,ChechingR,Hindi talaga permanent Ang Mundo noh dati madami Ako sinalihan pero Ngayon focos muna sa college life  online class pah😢😢,0,0,,tl
598,2022-03-07 04:23:34+00:00,soybuboy,The CHED commissioner is in d house. Jusko kinakabahan ako mag online class baka may masabi akong chararat sa mga estudyante ko 😆,1,0,,tl
599,2022-03-07 03:57:51+00:00,LeagueBut,Im getting light headed 🤯😵 pki bilis online class i want to sleep for an hour.,0,0,,en
600,2022-03-07 03:18:40+00:00,_mayaaaaan,Hindi ko na kinakaya ang ONLINE CLASS. PERIODT!!!!!!!,0,0,,tl
601,2022-03-07 00:52:51+00:00,10Daniellacute,"SIR @sandromarcos7 HAPPY HAPPY BIRTHDAY!🥳THANK YOU FOR MAKING ME HAPPY ALWAYS,KAPAG MINSAN STRESS AKO SA ONLINE CLASS. SANA MATUPAD MO ANG MGA KAHILINGAN MO!",0,0,,tl
602,2022-03-06 15:59:32+00:00,iammimayy,vebs back to online class na ulit,0,0,,en
603,2022-03-06 04:27:01+00:00,aguirrejomarv,Ready na sa online class lol,0,0,,en
604,2022-03-05 10:31:27+00:00,hannahbettina_,"recycling this kasi bakit wala pa rin tayong picture 😤 f2f when

happy birthday @henlojuju !! my favorite online shopping buddy and classmate ever &lt;3 love u always mhie sana magkaron na ulit tayo ng class together soon huhu mwa 😚 https://t.co/T3I7DWRTC3",1,0,,tl
605,2022-03-05 07:52:04+00:00,francis_gaa4,Jusqqq dumudugo yung utak ko sa online class namin hahahah,0,0,,tl
606,2022-03-05 06:19:05+00:00,Tamtamdelapena,Online class 🥱,0,0,,en
607,2022-03-05 04:09:53+00:00,angelicaxmay,@angeeelzxc sagdi nalang online class man jud hahaahahahah,0,0,,tl
608,2022-03-05 00:47:08+00:00,ktrncslm,Kapagod naman tong online class na to🙄,1,0,,tl
609,2022-03-04 15:29:34+00:00,Chamjay9,@Jayecane May God bless you more @Jayecane. Am a student and I really need a phone for my online class,0,0,,en
610,2022-03-03 11:12:06+00:00,JourdanCastilo,A good sleep really does it. I remember before I'd only have 3 hrs of sleep then I would be mad for the whole day sitting on online class,0,0,,en
611,2022-03-03 11:03:18+00:00,puretuts,PLDT.... No internet. Paano ang online class nang anak ko.,0,0,,tl
612,2022-03-03 08:01:49+00:00,redporcalla,Afford ko naman price ng tix but I think 'di ko deserve knowing I never done any good things in my acads for the past 2 years of online class.,3,0,,en
613,2022-03-03 07:37:05+00:00,AniKaterpillar,"Woyyyy ma'am wag ganun, di ko kaya magkanta sa online class😭🤣. Sir Jaspe helppppp",1,0,,tl
614,2022-03-03 06:55:35+00:00,imLegenDaryl,"Tinanong lang ni Sir Sen ano yung Hibiscus sa tagalog, nagkataong alam ko. So syempre bida bida ako sumagot ako ng Gumamela. Biglang ""Tama, may 50 pesos ka sa gcash sakin mamaya send mo number mo""

HAHAHAHA aliw ang online class PeriodT ✨",3,0,,tl
615,2022-03-03 00:46:41+00:00,alyttlebitcrazy,"Narinig ko sa online class ng kapatid ng bf ko:

Teacher: Give an opinion.

Student 1: BBM might become the next president.

Teacher: Okay, very good! Um, give another one.

Student 2: BBM will implement martial law again. 

Teacher: ... 

HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA",0,0,,tl
616,2022-03-02 13:46:41+00:00,iamjerryish,"Kung papilion ko between face to face classes or online class, syempre akon pilion ikaw. Hihi",1,0,,tl
617,2022-03-02 10:24:48+00:00,_agentniel,tamang online class habang naglalaro sa court haha,0,0,,tl
618,2022-03-02 08:28:57+00:00,nkashelyn_mb,try ko muna mag online class dito sa lagum hehe uwi ako kapag 'di ko na matiis,4,0,,tl
619,2022-03-02 06:02:40+00:00,keydough3,tawang tawa ako dini nasa online class ako habang nabili ng dog cage 😭 sabi ni maam si christian nasa travel 😭😭 PLS 😭😭😭,0,0,,tl
620,2022-03-01 14:32:17+00:00,JaiBalingit,di na nga nag-agree ng f2f class di pa pumapasok online class. iw hahahahhahahahahahha,0,0,,tl
621,2022-03-01 08:40:09+00:00,rehenami,lapit na boracay namin huehue magiging bahay ko yon for 1 week. online class is lyf pero dagat is lyfer ems hahaha dadalhin ko pamo laptop ko hngngg,1,0,,tl
622,2022-03-01 08:17:47+00:00,nhemfleur,my day went a bit productive had online class and did quizzes and assignments ^_^,1,0,,en
623,2022-03-01 00:48:42+00:00,imLegenDaryl,"Never nakumpleto yung klase namen sa isang linggo, palagi may cancelled haha umay online class.",1,0,,tl
624,2022-02-28 19:21:10+00:00,euhelera,"Umay na ako sa online class, literally no boundaries. Bukod dito napakalimited ng resources, ang daming bagay na naooverlook at tinitignan na hindi importanteng bagay/parte ng isang estudyante/pag aaral.

Buti pa ang mga inuman/recreational, bukas na?",0,0,,tl
625,2022-02-28 11:43:29+00:00,franshaysamar,"sana next school year nalang mag f2f lugi man su ibang students na dae pa ready, dae pang uniform buda masakit mag cope up lalo na online class nagstart su journey as  college student🤞🏻",5,0,,tl
626,2022-02-28 11:30:47+00:00,iamjerryish,Ako na lang danay maklase bwas sa online class ni ma’am marvi kay hassle na sa iya sched. Okay lang gid ya basta si ma’am ga favor ah. Haha. Syempre favorite adviser. 😂,1,0,,tl
627,2022-02-28 02:58:35+00:00,_mfhdlzchrstn12,Wala lng tawa lng ako sa mga nag F2F paguwi may online class pa 😂,0,0,,tl
628,2022-02-28 02:32:26+00:00,gelaidiaz,Mom life with a teenager: Yung ang aga-aga nagaaway kayo kase ayaw buksan ang cam for online class. Nakailang email na yung school nya. Kesho di daw maayos mukha nya sa camera. Ano daw?! 🙄,3,0,,tl
629,2022-02-27 23:56:13+00:00,theynens,"Medyo di ko ganahan sa feeling nga spoonfeeding ko sa akong mga classmates sa MA kay masanay sila. Pero wala eh, need sad nko sila tabangan. Lisod kaayo ang online class.",0,0,,tl
630,2022-02-27 15:55:53+00:00,Si_BURFMAN,Si BBM ba murag mga estudyante nga absent sa online class pero dagko ug score sa TO DOS HAHAHA,4,0,,tl
631,2022-02-26 13:41:58+00:00,dawkie06,"Picnic, volleyball, and camping sa grassland after online class. Feb 26, 2021. Life was good back then. 😥 https://t.co/xZV0Dpn318",0,0,,en
632,2022-02-26 08:22:29+00:00,_urfavalii,"ayaw ko ng f2f, ayaw ko rin ng online class, bale gusto ko bakasyon lang ganyan.",0,0,,tl
633,2022-02-25 20:35:24+00:00,tobzcdvill,"So nagsabay sabay na'g reply akong gipang applyan last year ug earlier this year. Pati mga webinars, online class, etc., gikapoy nako'g hunahuna unsaon 😅 pero dapat positive ra jud ta always para puros positive ra pud mag abot satong life.

Thank You sa opportunities Lord ❤️",10,0,,tl
634,2022-02-24 09:54:45+00:00,roselleharujc,@TwilightInUrEye Oh so nice I am inlove with the opening song and ending song and I am in love with the mom and dad of Madoka. I love this now. The characters reminds me of the drawings of my 12歳 niece so I sent her a message but she is in the middle of her online class.😅 https://t.co/UzTXFQXdSy,1,0,,en
635,2022-02-24 03:45:05+00:00,Charm53514194,Yung Bata si ken hahahha online class https://t.co/GIUaDUvJ3m,1,0,,tl
636,2022-02-24 01:01:16+00:00,CatembungSam,@official_litz @myxglobal Pano ba to may online class ako mamayang 11am but di na ko papasok ng online class for you all girls iloveyouall muahmuah,0,0,,tl
637,2022-02-23 13:23:49+00:00,nrn_sl,"planning to deactivate all of my social media accounts to have a tranquil life, but then I realized I needed them for my online class.",0,0,,en
638,2022-02-23 11:50:53+00:00,dawkie06,PWEDE MUBALIK LANG ANI SAUNA NA MAGFRUIT PICKING AFTER ONLINE CLASS. HAHAHAHAHAHAHA HAYS https://t.co/5JVuGSYELX,3,0,,tl
639,2022-02-23 11:03:53+00:00,rajmvnd,Online class 📖 https://t.co/ZPi3pUt0YJ,2,0,,en
640,2022-02-23 07:28:33+00:00,lei_macasu,Multitasking daw ako Kasi pinag sasabay ko ung online class tapos Twitter hshshs.,1,0,,tl
641,2022-02-23 02:04:08+00:00,sfdc1017,pero online class https://t.co/XOZ78Tjg14,0,0,,en
642,2022-02-22 12:40:14+00:00,dsrmndz_,@cyl_tacmoy Nagplano pako mag modular nalang kay kapoy matag sayo sa online class. Ahhh shet malas HAHAHAHAHAHAHHA,0,0,,tl
643,2022-02-22 07:57:45+00:00,anjeylic,mag ftf nalang gyud diay kay ning lala akong ka kulbaan aning online class yawæ,0,0,,tl
644,2022-02-22 05:30:32+00:00,jayrusel,"Convo with my nephew:

N: Tito switch Muna Tayo phone, Kasi yours is better for online class.
Me: Why better?
N: Kasi all of them are using iphone Ako lang Samsung.
Me: Okay, 1 week lang ha.
N: Can you just buy me a new phone na lang, I want the iPhone too.
Me: Speechless 😶.",0,0,,en
645,2022-02-22 02:01:57+00:00,jahzyyyy,f 2 f na pls oi grabe module murag wtf usa ray online class,4,0,,en
646,2022-02-21 14:26:27+00:00,ememInawasan13,Yung nagLog in bf mo sa Online class  para makita appearance mo sa Vid pati macheck yung Audio..Supportive naman kay ma'am..😍Thank you❤,1,0,,tl
647,2022-02-21 11:42:16+00:00,donnamaesngsn,Bday sakong nanay ba tapos ang gc sa singson clan rag nag online class daghan kaau mi open cam pajud tanan,0,0,,tl
648,2022-02-21 01:49:14+00:00,itsmetjramirez,"Happy Morning Monday ☀️🙂 1st online class done, 2 meetings naman.",0,0,,en
649,2022-02-17 03:26:01+00:00,senerescarlo,damn this online ballet class in a small space at home is frustrating me na argh gusto ko na magwala sa studio,2,0,,en
650,2022-02-16 15:22:04+00:00,BonadoRavenn,3 online class for tomm gagsi😭😭😭💔,0,0,,en
651,2022-02-16 10:05:08+00:00,_jumbohkdog,halaaaaa oyyy masuot na jud nako balik akong uniform this time dili na sa online class 🥰,0,0,,tl
652,2022-02-16 03:29:46+00:00,ladygwynth,Online class na may kunting laag https://t.co/cTL9bFa237,11,0,,tl
653,2022-02-16 02:21:21+00:00,DepEDEN,"Online Science Class Observation with mam Redella Vista, EPS
Thank u mam Lizbeth Martinez &amp; Gr4 SSES Class🤩🥰 CONGRATS😘
#fbms💓 @ DepEd Tayo Francisco Benitez Memorial School https://t.co/f1WtB4CLAD",0,0,['fbms'],en
654,2022-02-15 14:22:14+00:00,Sevyyy27,Online class na naman po bukasss 😪,0,0,,tl
655,2022-02-15 04:58:14+00:00,sirBuboi,Dae na kinakaya kan processor ko an multitasking ganaps sa online class! #frustrated :(,2,0,['frustrated'],tl
656,2022-02-15 03:44:41+00:00,drixxzzz,Diba basta online kay wala man nag require ug laptop or desktop? Okie raman phone para maka attend class huhuhu,0,0,,tl
657,2022-02-15 01:31:45+00:00,vr_smnth,edi sana pala nasa Philippine Science ngayon kung hindi online class 😔😔😔 kamiss na sobra ha,3,0,,tl
658,2022-02-15 00:46:24+00:00,heartshaker1418,plastic ng online class na 'to! hahahahahaha.,0,0,,tl
659,2022-02-15 00:00:41+00:00,heartshaker1418,hays online class season na naman 🥲,0,0,,en
660,2022-02-14 14:34:30+00:00,iamjerryish,Maklase ko gali bwas sa online class ya. Abi ko next tuesday naman. Hay ubra naman alang alang sang presentation eh. 🙃,2,0,,tl
661,2022-02-14 02:33:43+00:00,Conconitaaa,"goodmorning pi ang almusal ko po ay online class at tambak na school works, opo more ang deadline today plus dinagdagan pa po kagabi hehe salamat po.",2,0,,tl
662,2022-02-13 13:40:29+00:00,ptrckjyvrvr,"Anong valentines valentines, may online class hoy! HAHAHAHAHAHAHAHA chz",2,0,,tl
663,2022-02-13 13:37:27+00:00,heeeyyyyeaaah,"Darating din time ko, malas lang na online class pa. May mas mabuting plano si Lord sakin 🙏🏼",1,0,,tl
664,2022-02-12 09:01:39+00:00,wonderninna,Pahingi nga ng tips? Paano ba makakapagfocus sa work na meron kang ginaguide sa online class at inaasikasong kambal? Tapos dual customer pa 😓,0,0,,tl
665,2022-02-11 23:32:22+00:00,itsmeDianeAA,sabak sa online class kahit walang 2log,0,0,,tl
666,2022-02-11 11:01:18+00:00,januariesix,"Monday - Flag Ceremony, Faculty Meeting
Tuesday - School Duty, Printer Purchase 
Wednesday - Online Class, Supervision of Modular Learners
Thursday - LeaP Printing, Research
Friday - LeaP Sorting, Lesson Recording, Output Checking

The chapter after the Academic Health Break!💪",0,0,,en
667,2022-02-11 03:06:40+00:00,Jessamercado16,"magssocil media detox sana,  naalala ko online class ng pala :))",0,0,,tl
668,2022-02-10 05:16:19+00:00,sheibz_,"@gemhostofficial Me po, not for me but for my son online class.",0,0,,en
669,2022-02-09 07:44:30+00:00,rexellimpin2,Boghsss back to online class na legit na to nag send na ng link eh hahahahha🤣,0,0,,tl
670,2022-02-09 06:41:10+00:00,msjanizzzz_30,"Ayaw mo sa 1.2? 
Kailangan ko ba talagang mas babaan pa to 1.1 o 1.0, gosh! mapagal man mag adal lalo na online class bhe. Eu bhe saksak mo an sa kokote mo.",0,0,,tl
671,2022-02-09 04:38:31+00:00,engrswift,"Online class with my little boy kahit nasa malayo si mama. Very good baby Lucas, kutob N lang tawon ang reading today kay nagplay na sad balik. Hahahahahahaha https://t.co/700M40MkG9",0,0,,tl
672,2022-02-09 02:14:12+00:00,mirriamey,"Nakabili na ng pang ootd, excited na.. di pala kami makakasama. 🥲 🙈 gamitin nalang daw namin yung mga nabiling damit sa online class 😂😂😂😂",1,0,,tl
673,2022-02-08 20:42:45+00:00,fancyeikang,"Juskooo first time ko matulog ing ani orasa karon online class, saya 🥲",0,0,,tl
674,2022-02-08 15:21:18+00:00,calzs08,@SalsaliroMr Aww gac ko online class la kmo.,1,0,,tl
675,2022-02-08 13:22:01+00:00,kylecayme,Hard mode man ning naka data ra mag online class oy,0,0,,tl
676,2022-02-08 10:16:22+00:00,Jaebiiii,Sarap mo online class.,0,0,,tl
677,2022-02-07 06:32:24+00:00,Dannnsalazar,Pamangkin ko harap harapan natutulog sa online class. https://t.co/RIhDJQpEE1,3,0,,tl
678,2022-02-07 05:57:09+00:00,PeterJosephAti1,nakakapagod online class jusq,0,0,,tl
679,2022-02-07 03:59:10+00:00,kenjpfernandez,Bakit may online class kami sa MCB today? Anyareh? 😭,1,0,,tl
680,2022-02-07 03:37:07+00:00,Gin_TheDrink,"Para sa Mama kong PWD para sa mga pamangkin kong mag 3 years nang naka Online Class! para sa mga Ate ko na matatapang harapin ang buhay at para sa bayan ko! 

#LeniAngatSaLahat 
#LeniKiko2022 
#LeniForPresident2022 

 #KulayRosasAngBukas https://t.co/EUoekqWEmI",12,6,"['LeniAngatSaLahat', 'LeniKiko2022', 'LeniForPresident2022', 'KulayRosasAngBukas']",tl
681,2022-02-07 00:56:30+00:00,LagawanMae,Tour Guide si oks HAHAHA akong online class ani gatambak ng answeran😅,0,0,,tl
682,2022-02-06 08:47:39+00:00,chinguuux,"Di ko feel na college ko, i mean gamay ra akong gakatun an sa online class dili pajud ga klase ang uban mao pay gagmay manghatag ug grado",1,0,,tl
683,2022-02-06 07:54:21+00:00,RichieBaja,sa capping raman jud ko excited aning f2f uy😂 gakakulbaan na dayon ko sa duty kay rag wala jud koy nahibal-an sa online class enggk😭,0,0,,tl
684,2022-02-05 23:01:58+00:00,jengrose29,"@DeannasWorldOfc hi  teacher este admin anne pala, saya ng online class naten kagabi ay bingo pala.. nag enjoy aq sobra..! https://t.co/XHkUKgwMNU",4,1,,tl
685,2022-02-04 03:48:13+00:00,karlyleandrea,online class pero bawal magpasa ng activities thru online? luhh,0,0,,tl
686,2022-02-04 00:34:01+00:00,JohnRobxker,Yung hindi kapa nakatulog kakaspace  mo tas 8am may online class pala😂😂 so i dicided na bukas nalang ako matutulog🤣🤣skl https://t.co/EXrW5Gbx2C,19,2,,tl
687,2022-02-03 12:59:47+00:00,NaldSB1,"Third year nung nag simula yung Online Class, wala kaming kuryente sa bukid, wala kaming wifi.

Imagine I need to run kila Joshua, Jolea, Jamie, Jd, Edwin para maki wifi. I always pray nun na someday kami din mag kakaroon. Thank you Lord because you always listen. 🙏",16,0,,tl
688,2022-02-02 12:41:41+00:00,rio_Juicewa,I want soc. med. break pero agka tintal ko kay ga online class japon ko,0,0,,tl
689,2022-01-29 18:43:05+00:00,thoughtsbyces,Wag niyo po i-hold ang sahod at yan po ay pantustos ko sa online class HAHAHAHA,0,0,,tl
690,2022-01-29 12:49:12+00:00,isaiahcpps,Mukhang kung kailan ako babalik manila dun pa aabutin ng online class ah😟,0,0,,tl
691,2022-01-29 05:33:47+00:00,Tristan06548276,@handSam28 hi sir sana ako mapili nyo mabigyn pang online class k lang po sana,0,0,,tl
692,2022-01-28 15:15:06+00:00,Heyuhjireh,"IGO RAMAN TA NAG ONLINE CLASS, PERO PURO ENGAGED NAMAN MO HALOS 😭😭😭😭😭😭",1,0,,tl
693,2022-01-28 08:01:30+00:00,ndnzkaren,"when I decided to chose online class while they don't. meanwhile, knowing that we're doing things differently kay nibalhin nalang sab sila sa online HAHAH labyu girls!!",1,0,,en
694,2022-01-28 06:24:06+00:00,Emmanregondola,Hang over pa tapos may online class!,0,0,,tl
695,2022-01-28 01:35:30+00:00,YONUN881,Back to online class 👌,0,0,,en
696,2022-01-27 12:15:55+00:00,ajhm_19,Di ako makasabay sa online class dahil walang laptop. 😅,1,0,,tl
697,2022-01-27 03:14:31+00:00,MldrnRxsRtrd_,"KALA KO ONLINE CLASS NAPASUKAN KO, ONLINE MASS PALA 🥴 Grabe, nagtanong lang naman yung nasa kabilang section tapos nagalit na 🥳

PS: BAWAL MAGTANONG, NAKAKAMATAY 😁",1,0,,tl
698,2022-01-26 09:47:57+00:00,aintloyy,"Jwu, kala ko may online class ako. Dali-dali pa binuksan laptop, wala pala 😭",0,0,,tl
699,2022-01-26 01:53:07+00:00,GilJerick,Sasayaw sa online class? Pass ako jan boss,0,0,,tl
700,2022-01-24 14:59:47+00:00,madamgolda,Wa jud koy lain makuha aning online class kundi pasmo 🙂,1,0,,tl
701,2022-01-24 01:03:25+00:00,Mcrystaleve,"before pandemic happened, wagyd tawn koy pakialam anang mental health and evrthng... not until pila na katuig ang online class tapos, makaingon nalang jd ko every night nga 'dili man jd ko ingani sauna' 😂😂",0,0,,tl
702,2022-01-23 10:08:37+00:00,ajhm_19,Sana magrant yung Financial aid ko sa Coursera. Hanggang libreng online class lang muna. 🙏,0,0,,tl
703,2022-01-23 10:05:24+00:00,ajhm_19,@mikokojam Weh? Ano gamit mo sa online class kung ganon?,0,0,,tl
704,2022-01-22 11:36:25+00:00,heliosnebi,@cvsmicsoo Para aq nag online class TvT,0,0,,tl
705,2022-01-21 17:23:32+00:00,mhelrsrioo,Sana payagan ako sa work ket may online class aku :)),1,0,,tl
706,2022-01-21 11:43:14+00:00,MarkGabres22,"Naka 2 days lang kes, hahahah online class na sa lunes.",0,0,,tl
707,2022-01-21 10:20:47+00:00,OlliDomz,Listening to my nephew while he is having his online class. Math yun subject ata? B.S. Com. Eng. course nya. Di ko na masundan yun mga formula and equations niya. 🤭🤣,3,0,,tl
708,2022-01-20 13:37:12+00:00,pinkywinky30289,"ate, binayaran mo ang internet namin? ako: Oo naman. bakit? baka bigla maputulan, nanunuod kami ng Dolce Amore. *Dyosko akala ko baka di makapag online class* bakit parang virus tong #dolceamore sa amin?? hawaan na!  Good luck sa electric bill! 🤪",72,26,['dolceamore'],tl
709,2022-01-19 18:15:47+00:00,nonnatoknows,"@Peachy_KSN @lhs_sjy @cnnphilippines Online class at puro module na nga lang kayo, hirap ka pa makapasa? Kawawa ka naman",1,0,,tl
