,Date,User,Tweet,Likes,Retweets,Hashtags,Language
2956,2020-09-13 15:22:01+00:00,Mjanekim15,@allyssacuison_ huyyy sana all HAHAHHAHA from 128MB to 467MB remaining space HAHAHAAHHAA eto ba makakatagal sa Online class? pag nangyari yun I'M LEGEND NA 😂🤣 HAHAHAHA,0,0,,tl
2957,2020-09-13 15:14:39+00:00,LeihfAhlean,Hindi pa rin ako sanay sa Online Class :( hirap iexpress ung sarili,0,0,,tl
2958,2020-09-13 15:09:55+00:00,jerylynamazona,Good night na nanayyy bukas nlng po ule kame mag pupuyat at may online class pa po kame buksssss,1,0,,tl
2959,2020-09-13 14:41:34+00:00,CarmelaRegine,Paunahan lumabo mata kaka online class kemerot nilaa,0,0,,tl
2960,2020-09-13 14:36:45+00:00,trishaguatnooo,"By the looks of my online class schedule it seems super light. But damn, I seriously didnt feel the spirit of Saturday and Sunday because of that endless modules to answer and read🤦🏼‍♀️",4,0,,en
2961,2020-09-13 14:32:16+00:00,DaveValenzuel10,lalaban ako sa online class bukas ng hindi handa. Send load guys haha,4,0,,tl
2962,2020-09-13 14:30:37+00:00,trishaguatnooo,"Online class sched : 9am-11am, but with all the assigned modules to answer, it will take a whole day for that certain subject only. Online class is much more tiring and complicated than face to face classes. Ughhh cant wait to be well adjusted with this new OLclass chuchu",4,0,,en
2963,2020-09-13 14:28:57+00:00,leeyowsome,Gagi bukas pa start ng online class pero sabog na utak ko!!!,2,0,,tl
2964,2020-09-13 14:08:08+00:00,ikayyyss,online class nanaman bukas huhu,0,0,,tl
2965,2020-09-13 14:02:56+00:00,bryncheng,"I should’ve supported this una palang, hindi po madali ang mag online class. “Mag tuturo” for an hour at tatadadin ka ng course tasks na sandamukal! #AcademicFreezeNOW https://t.co/tEioEdrWPf",1,0,['AcademicFreezeNOW'],tl
2966,2020-09-13 13:58:26+00:00,TianoRamos11,Online Class is more harder than my boyfriend’s dick wtf!!!!,2,0,,en
2967,2020-09-13 13:58:24+00:00,itsjezzacool,May online class nga pala bukas,0,0,,tl
2968,2020-09-13 13:43:42+00:00,karylleesp,Bukas pa start ng online class pero yung stress ko nauna na 😩,0,0,,tl
2969,2020-09-13 13:42:36+00:00,jagiya_jai94,Isang rt sa pinned ko malaking tulong na po yun para saking online class po. Maraming salamat❤,0,0,,tl
2970,2020-09-13 13:42:11+00:00,AdryMjr,"hoy potangina ayaw ko talaga sa online class, mas okay talaga face to face huhuhu tangina kasi ng gobyernong to eh, walang konkretong plano 😖😖😖",11,1,,tl
2971,2020-09-13 13:38:46+00:00,jacedownlow,me nung narealize kong may irereport ako pero pumasok ako sa online class na walang nagawa: https://t.co/xDl9hrIj8y,2,0,,tl
2972,2020-09-13 13:36:36+00:00,ckgvertucio,"this is really stressing, online class is stressing, i mean what is rest?

this is 2x stress than f2f classes!!!! imagine? you need to work and study 24/7 just to submit all requirements needed and also study for upcoming quizzes,,,, self-paced studying whAat? https://t.co/ePGDBupLyY",2,0,,en
2973,2020-09-13 13:20:03+00:00,Harold_R_vera,"No to online class, Yes to barek 

💪Mindset",1,0,,en
2974,2020-09-13 13:15:36+00:00,maykelcabs,"FB Name: Maykel Cabs 
Google Account: Maykel Cabs 

DP: Umaangas na naka pamewang 
DP: Larry Gadon 

Anong connect ng pinagsasabi ko. Nag join na ako sa mga Group para sa Online Class. Ganyan pa din mga Profile ko sa accounts ko.",0,0,,tl
2975,2020-09-13 12:45:38+00:00,pikachu_ashh,nape pressure nako sa online class na yan huhu 🥺😰,0,0,,tl
2976,2020-09-13 12:43:35+00:00,salvia_brusas,"i want to chill din with my friends, kasi super stress na din ako sa online class 😞",1,0,,en
2977,2020-09-13 12:41:19+00:00,EngrSoriano02,Sana bigyan ako ng baon bukas kahit online class lang kami.,1,0,,tl
2978,2020-09-13 12:39:47+00:00,Sey_lem,paano nalang kaya sa mga susunod pang araw ng online class?? kaya ko pa kaya??🤔,3,0,,tl
2979,2020-09-13 12:17:57+00:00,cuaaaaaa_,pakyu gyud ched kapoy na gani ning online class partida mas nindot pa gyud ang actual animal! dili kay wa mi gina himo sa balay? hagu pud baya,3,1,,tl
2980,2020-09-13 11:50:50+00:00,AbanadorJomar,"11

Hello. Ang cutee mo☺️Libree mo ako pag nag normal na hahaha Goodluck sa online class🙏 Keepsafe. Godbless ❤️",1,0,,tl
2981,2020-09-13 11:49:25+00:00,jagiya_jai94,"[PH ONLY] [HELP RT]

SELLING FOR MY ONLINE CLASS❕

💁For sale
👉Mask holder
💸25php https://t.co/UlBLSg1a4z",7,8,,en
2982,2020-09-13 11:49:06+00:00,malimban_rhea,"Pota di lang pala stress mabibigay sakin ng online class, pati pala labo ng mata ibibigay din nya. NOOOOOOOOOOFCKINNNNWAAAAAY!!!!!!",0,0,,tl
2983,2020-09-13 11:45:33+00:00,shiawase_mitch,wui!  @Converge_CSU  galaw galaw kawawa namn ung mga nag online class dedma kayo sa mga message kawawa sa inyo! 😤,0,0,,tl
2984,2020-09-13 11:45:20+00:00,IAMJOJOJONEL,FIRST DAY SA ONLINE CLASS. Sabi ni Teacher “Please introduce yourself”. Sabi ko naman... https://t.co/HAsn9DIvjT,6,0,,tl
2985,2020-09-13 11:42:55+00:00,isayadg,"Maluluka na sa online class, maluluka pa sa patong patong na isipin.",0,0,,tl
2986,2020-09-13 11:39:44+00:00,debbierbrn,Gusto ko maistress sa online class HAHAHAHA,0,0,,tl
2987,2020-09-13 11:34:39+00:00,Azyale___,online class nanaman bukas.,1,0,,tl
2988,2020-09-13 11:19:14+00:00,Hazel_Horario,Stressful ka online class super 😤,0,0,,en
2989,2020-09-13 11:17:56+00:00,mr_greyist,"Naghahanap ka ba ng ring light na affordable pero maganda ang quality? Isa 'to sa in-demand sa ngayon dahil sa online classes and online teaching at syempre for vlogging.
WATCH THE FULL VIDEO HERE:
https://t.co/7sfqqQZ6SL
 
 #ringlight26cm #onlineclasses #onlineteaching #unboxing https://t.co/rNdMdB0WV7",5,0,"['ringlight26cm', 'onlineclasses', 'onlineteaching', 'unboxing']",tl
2990,2020-09-13 10:57:42+00:00,alyanasantos14,Lunes nanaman bukas! Balik online class nanaman! 🙃🙃🙃,0,0,,tl
2991,2020-09-13 10:46:25+00:00,lancedevanadera,"Lord, I really want this Korean online class. Bigay mo na to sakin pls 🥺",8,0,,en
2992,2020-09-13 10:37:38+00:00,KimSerenuela,"kung magka power interruption pwede dili sa sunday, weekdays na unta kanang ma timing sa online class???? jkkk",6,0,,tl
2993,2020-09-13 10:34:40+00:00,chaeiseu,"Mula online class rally, mass promotion call, hanggang postponement of classes na hindi na ko taga-rtu, makikiisa ako! RTU, kung may pake ka sa kalagayan ng estudyante, guro, at mga empleyado mo, pakigalaw ang baso! 

#PostponeClassesRTU
#RTUNotReady
#WalangIwananRTU",2,0,"['PostponeClassesRTU', 'RTUNotReady', 'WalangIwananRTU']",tl
2994,2020-09-13 09:32:09+00:00,balerina444,pwede magkuyog mis akong barkada mag online class? HAHAHAHAHAAHHA,2,0,,tl
2995,2020-09-13 09:16:35+00:00,sayrelleee,Bilis na mapagod ng mata ko tapos Online Class pa,1,0,,tl
2996,2020-09-13 09:13:18+00:00,kyraxjean,Buddy buddy system talaga sa online class na to. Para di nalulunod sa mga dapat matutunan at dapat gawin 🙄,1,0,,tl
2997,2020-09-13 08:57:14+00:00,superblanchy,MAPASAR NAKO NI TANAN MAJOR BAHALAG ONLINE CLASS 🤧🤞🏼 https://t.co/fc7geSARKA,0,0,,tl
2998,2020-09-13 08:40:28+00:00,AbanadorJomar,"0330

Hiii ateng Tiktokerist😉Kamusta? Balik kana sa akin char hahaha. Goodluck sa online class🙏 Keepsafe always. Godbless ❤️",2,0,,tl
2999,2020-09-13 08:12:47+00:00,kaycereycapua,"@1x10x Di ba!? Yung nagkukulong ka. Halos di na lumabas except for garbage collection schedule. Tapos ang mga bata, pakalat kalat!? Ka iingay pa. Dumadagdag pa sa mga manok at aso pag online class na. Tsss!",0,0,,tl
3000,2020-09-13 08:09:18+00:00,AbanadorJomar,"0310

Hello sayo. Kamusta na? Di ko ikaw kaclose, pero nakausap na kita dati🙂 Goodluck sa online class🙏 Keepsafe always. Godbless ❤️ *Ps: Pwede maging muse ka din namin pag nagkaliga ng basketball dito sa amin pag normal na? Hehe",0,0,,tl
3001,2020-09-13 07:54:54+00:00,adelmolera,tamad na tamad ng sumali sa online class 🤦‍♀️,1,0,,tl
3002,2020-09-13 07:32:04+00:00,Mjanekim15,mahirap talaga pag real acct. mo gamit mo sa Online class tas may mga profs ka pa naging friends sa FB. Parang mawawalan na kana ng karapatan mag shared ng mga Memes 🙃 HAHAHHAA potek na yan nagpipigil ako di mag share,1,0,,tl
3003,2020-09-13 07:29:34+00:00,Mjanekim15,I think I really have to accept the fact na magulo na talaga messenger ko :3 as in halo halo na HAHAHAAHAHA ngayon palang nahihilo na ako pano pa kaya pag nag start na online class?,0,0,,tl
3004,2020-09-13 07:19:32+00:00,johnielbang,ge kapoy nako sa online class jud ayyy :'((((,1,0,,tl
3005,2020-09-13 06:54:33+00:00,ErikaSoriano,5 mins before online class and I’m already tiredddd haaays,1,0,,en
3006,2020-09-13 05:58:54+00:00,Xhander_14,Humana ng First exam  uga gehaoon akung utok way sulod yawa na online class 😔,1,0,,tl
3007,2020-09-13 05:54:52+00:00,johnebora,"Magbigay lang ng activity sa online class nang naaayon sa husay at linaw ng pagkakaturo ng lessons.

Char. Not char.",129,44,,tl
3008,2020-09-13 05:42:07+00:00,rey_espanto,"Yung may pumiyok habang na sa online class ka pero bawal tumawa ahahahhaha

NamissKoSiDARREN SaASAP
@Espanto2001 https://t.co/WWB1WsV62t",0,0,,tl
3009,2020-09-13 05:16:21+00:00,hotter_grey,hinde pako ready para sa online class tom.,0,0,,tl
3010,2020-09-13 04:53:41+00:00,rey_espanto,"Yung may pumiyok habang nasa online class ka kaso bawal tumawa hahahahahaha

NamissKoSiDARREN SaASAP
@Espanto2001 https://t.co/ux9crIttdH",0,1,,tl
3011,2020-09-13 04:32:47+00:00,knjrtcl04,nakaka paranoid ang ONLINE CLASS MAYA'T MAYA AKONG NAGCHECHECK NG CANVASSSSS MAME,0,0,,tl
3012,2020-09-13 04:22:03+00:00,richvaldz_,putanginang online class na’to! Nagpass ako ng complete activity tapos sasabihing “look what I said isa lng na download ko” so kasalanan ko pa pala #AcademicFreezeNOW,2,0,['AcademicFreezeNOW'],tl
3013,2020-09-13 04:13:03+00:00,yoongiichiii,To my armys dealing with online class seat properly and answer that quiz! https://t.co/Pm4AKZRnXz,0,0,,en
3014,2020-09-13 04:02:57+00:00,laurencejoicee,AT HINDI AKO MAKAKATULOG DON DAHIL NANDUN PAPA NIYA!! TSAKA BAKIT AKO MATUTULOG DON EH FIRST DAY NG ONLINE CLASS NAMIN!!! NAKAKAINIT KAYO NG DUGO.,0,0,,tl
3015,2020-09-13 03:42:23+00:00,renzmercygun,"@kylepump @BatVan_00 Antay natin si Ivan mag reply, baka busy pa matulog este makinig sa online class nya 😂",1,0,,tl
3016,2020-09-13 03:27:02+00:00,ban_voyage,gumaganda lalo sulat ko sa online class puro sulat e,0,0,,tl
3017,2020-09-13 02:56:23+00:00,markG628,"@aasevilla03 What's the difference between Blended, Pure Online, and Pure Offline? 

Blended, magklase online and mag submit hard copy sa output ang students sa school. If your schedule is M/Th, pwede mag online class on Mondays, tapos thursday submission of outputs na. Submission of outputs",0,0,,en
3018,2020-09-13 02:38:07+00:00,julianglyy,dapat online activity tawag hindi online class. 😏😏,1,1,,tl
3019,2020-09-13 02:30:05+00:00,captainjonie,"1245 Mga kalolokahan nuon ay hindi malilimutan😅. I know na sobrang challenging ng course mo, but still laban lang. GoodLuck sa Online Class. Madami na CoVid cases sa atin kaya ingat kayo palagi. 💖",1,0,,tl
3020,2020-09-13 02:27:41+00:00,coffinmechanism,cute talaga ng twitter e aahahaha after ko makabasa ng mga rants abt gov't at online class biglang may lilitaw na pepe haha nakakamotivate.,1,0,,tl
3021,2020-09-13 01:21:06+00:00,bjayramosh,(2101) Hello. Hindi man tayo close personally but I know time will come makakabiruan mo na ako in person. HAHA. Basta sakripisyo lang muna tayo sa ngayon lalo na sainyo na humaharap sa online class. Chill lang. STAY POSITIVE and PROMOTE MUSIC ☺️,0,0,,tl
3022,2020-09-13 00:25:45+00:00,JulianneRanjo,"Agbekkel nak san kinaado papaubra dan,  nagrigat online class nyeta",2,0,,tl
3023,2020-09-13 00:19:20+00:00,johnkevinbaer18,"NAGHAHANAP AKO NG SCHEDULE NAMIN PARA SA ONLINE CLASS 😅 SABI KO KASE WALA PANG BINIBIGAY, SABI NAMAN NONG ISANG PROF NAMIN MERON NA, NASA REG FORM. HONESTLY, MULA NONG 1STYR AKO, 'DI NAGING TOTOO YUNG SCHED NG REGFORM KO 😂 HINDI NASUSUNOD KAHIT APPROVED NA 😂 HAHAHAHAHAHA SKL😂",4,0,,tl
3024,2020-09-13 00:01:17+00:00,clarencelocampo,Kalma lang guys. Papasa tayong lahat this online class! https://t.co/fnY9QD1hTK,2,0,,tl
3025,2020-09-12 23:09:35+00:00,Bbdirramas_3,Online class Ft. Slow internet connection.,1,0,,en
3026,2020-09-12 20:25:08+00:00,itsmeshenoa,tangina bigla ko inisip sa mga oras na to online class namen HAHAHA TANGINA LEGIT PA BANG MAY ONLINE CLASS? BWAHAHA,0,0,,tl
3027,2020-09-12 20:03:08+00:00,ppddfffmm,"Backlog sa Order Online
Backlog sa online class
Pamura isa lang",1,0,,tl
3028,2020-09-12 16:58:12+00:00,_xnyrz1,ayaw ko mag online class 🙄,1,0,,tl
3029,2020-09-12 16:47:00+00:00,itsurgirlmry,Kayo lang nasisiyahan sa online class na yan,0,0,,tl
3030,2020-09-12 16:36:07+00:00,ligayanovie,Truly na nakaka stress ang online class self study tapos tatambakan ka ng homeworkssssssss,0,0,,tl
3031,2020-09-12 16:18:03+00:00,lagaIag,"@annebwim Bawal na ko mag lock ng pinto, kahit may online class 🥴🥴🥴",1,0,,tl
3032,2020-09-12 15:55:59+00:00,jeffer_biloza,"too many activities, online class is so damn.",0,0,,en
3033,2020-09-12 15:52:36+00:00,eishelfeb,"06! Dili kay ta suod and I know kaybaw sad ka ana hahahahaha 🤣 pero I know you're a kind person man and kalog2 sad gamay hahahaha basta laban lang jud ta noh bisag kapoy nakay ning online class, makabuang HAHAHAHA stay safe always mwuahh😘",0,0,,tl
3034,2020-09-12 15:41:54+00:00,kyraxjean,001 - keri pa online class sis? 😂 anw sana laging masarap ulam mo kasi deserve mo yan lalo na’t nakikibaka ka para sa mamamayang Pilipino. Ingat ka lagi kasi kaliwa’t kanan ang panreredtag. 💕 Goals talaga kayo ng jowa mooo 😻,0,0,,tl
3035,2020-09-12 15:39:57+00:00,eishelfeb,31! Hoyy musta na diha buhi pata? Hahaahahha mustang online class? Kaya pa? 😆 laban lang jud ta ani noh after ani tanan laag nya ta ninyo oy hahahahaha padagat ba char HAAHAHAH amping permi diha future engineer! 💯,0,0,,tl
3036,2020-09-12 15:38:02+00:00,fjhayisanan_,Potangina online class is real HAHAHAHA at may una na po kameng gc para sa OPERATION MANAGEMENT HAHAHAHAHHA,2,0,,tl
3037,2020-09-12 14:39:45+00:00,sxthmxgxncxx,@shannenmclo thanks to online class HAHAHAHAHA,0,0,,en
3038,2020-09-12 14:36:25+00:00,chaeiseu,"mas hassle talaga tong online class na to,,, kasi normally yung 100-300 pages na reading material / libro ay pang midterm / finals na

samantalang tong course pack sa UP for remote learning, umaabot na agad sa 100 pages yung kailangan aralin PER WEEK, so bawal talaga mag cram",4,0,,tl
3039,2020-09-12 14:12:25+00:00,captainjonie,24 Kainis Hindi tayo classmate🤦🏼‍♂️. Pero I want you to stay positive sa mangyayari. Hold on to our team goals🏅. GoodLuck sa Online Class. We are here for any help you need. 😊💖. Hope you’re doing fine. Keep safe always as well as your family✨,1,0,,en
3040,2020-09-12 14:02:04+00:00,mirandillajer,"Di ko alam bakit pagkatapos ng online class namin, body pain talaga ang kasunod haha",0,0,,tl
3041,2020-09-12 14:02:01+00:00,chrlscygn,"Then ngayon ang ginagawa ko nalang e manuod ng anime at movies pero sermon paren? Naguguluhan nako e 🤯 ano bang ginagawa sa cellphone ? Bukod sa wala naman laman contacts ko wala rin naman akong ka chat , no friends kase may online class sila 😗,  tapos tunganga lang sa bahay",0,0,,tl
3042,2020-09-12 13:57:21+00:00,kremeee_,online class ft. mukbang https://t.co/WPlhX1qgu7,9,0,,tl
3043,2020-09-12 13:47:07+00:00,charm_czn,Sa tinuod lang wala jud koy na https://t.co/WKSx9sL7G0 sa online class. 😢,1,0,,tl
3044,2020-09-12 13:19:20+00:00,jepairson,"Wala naman po sana akong balak magkaroon ng YouTube Channel, pero putangenaaaaa dahil sa Online class, may dalawang video na na inupload ko.🥱",1,0,,tl
3045,2020-09-12 13:15:00+00:00,anthondelfs,"Salamat naman nagsurvive ako sa online class kanina, kahit walang power at WIFI, tuloy lang. Haha",1,0,,tl
3046,2020-09-12 13:02:11+00:00,Zheenay24,Okey ra man ang summer na online class walay hasol,0,0,,en
3047,2020-09-12 12:37:58+00:00,asdfghjkatmeow,may online class kami kanina e tapos na ako magsagot ng quiz nagselfie akue buti nalang naka-off cam ako hayp HAHAHAHAHAHAHA! https://t.co/VZ42oogF3N,0,0,,tl
3048,2020-09-12 12:35:58+00:00,francisx_,gago 3 subject pa lang yung nasa schedule ko and iba ibang major pa yung section na nakalagay. then sa monday na yung start ng online class!! ano na pnc. hindi naman ako irreg,1,0,,tl
3049,2020-09-12 12:18:25+00:00,ajduyac,HOY LOST GID KO YA SA ONLINE CLASS HUHUHUHU,2,2,,tl
3050,2020-09-12 11:53:22+00:00,CassCalinawan,Ginoo ko ka stressful aning online class oy huhu dimadaaaaaa,0,0,,tl
3051,2020-09-12 11:48:42+00:00,_jeeyu,masurvive kaya nako ning online class?,2,1,,tl
3052,2020-09-12 11:48:24+00:00,dongruel11,"""Ma'am/Sir, good evening, Pwede temporary stop sa ko sa online class, if naay activities and or assignments, pwede late lang nako ma comply, wala pa man gud ko maulian ma'am/sir, ug lisod pa kaau  e balik ug online class.😭 Thank you and God bless🙏",0,0,,tl
3053,2020-09-12 11:36:50+00:00,hope_september,can I possess Punn and Wave’s potential for my online class? 🤨 #TheGiftedGraduation,2,0,['TheGiftedGraduation'],en
3054,2020-09-12 11:17:11+00:00,JoshMnlc,dati excited akong mag online class pero ngayon parang di nako natutuwa! :(,0,0,,tl
3055,2020-09-12 10:51:51+00:00,_yourisang,Kakatamad yang online online class na yan!! HAHAHAHA,0,0,,tl
3056,2020-09-12 10:50:12+00:00,ralphalo,Kalabad ba aning online class online class,1,0,,en
3057,2020-09-12 10:28:03+00:00,yduhhh_,siguro yung 1st week ng online class ko di ako makaka attend. Puro tulog pa ako haha,0,0,,tl
3058,2020-09-12 10:18:22+00:00,AteDaaar,"Paano kaya kapag nadisconnect yung student sa online class, equivalent ba yun as absent o cutting class? 🤔",0,0,,tl
3059,2020-09-12 10:04:12+00:00,captainjonie,"7 Kamusta? I haven’t heard any news from you, pero I know you’re doing well. Laban lang sa online class. We’re gonna make it, sabay sabay tayong gagraduate✨. Hope na okay Ikaw and your family. Keep safe always😊",0,0,,en
3060,2020-09-12 09:42:13+00:00,Mjanekim15,medyo ready naman na ko mag online class kaso lang yung cp ko di ready HAHAHAHAHHA,0,0,,tl
3061,2020-09-12 09:14:33+00:00,zendeewan,Grabe ka stressful sa online class when you're living in a third world country ang saya saya 😍😡,17,2,,en
3062,2020-09-12 08:52:34+00:00,GnzlsCamille,This online class is killing meeee,6,0,,en
3063,2020-09-12 08:41:35+00:00,liezelpdajuya,Nag online class pero dumali si POOR CONNECTION.....Kainisssss😫,0,0,,tl
3064,2020-09-12 08:33:14+00:00,galilaine,"""Okay na 'to basta may maipasa"" is literally my mood for this online class :)",47,22,,en
3065,2020-09-12 07:29:43+00:00,Byskett,"Ayaw na ayaw mag online class pero pag nasa class uwing uwi naman, hello?? Sino mag aadjust??",0,0,,tl
3066,2020-09-12 07:07:35+00:00,ramlanems,"Maka sana all kaayo akong classmate: 
While ng online class naa sa beach",1,0,,tl
3067,2020-09-12 06:50:13+00:00,AbanadorJomar,"02

Hello. Kadepartment ko ari🙂 Goodluck sa online class🙏 Keepsafe always. Godbless ❤️",1,1,,en
3068,2020-09-12 06:30:58+00:00,welderes,Online class is unhealthy,2,0,,en
3069,2020-09-12 06:26:08+00:00,iamdrlpdll,Ako nahihirapan sa online class nung mga alaga nina mama na shs. Hay,1,0,,tl
3070,2020-09-12 06:25:36+00:00,AbanadorJomar,"051500

Hii bebeee😂 Goodluck sa online class mo🙏 Support lang ako palagi sayo. Keepsafe always. Godbless ❤️Missyouuuu😘Gusto na ulet kita makasama",1,0,,tl
3071,2020-09-12 06:20:34+00:00,Jeoffries18,9AM - 6PM Online Class. https://t.co/TNRRw2QsEi,0,0,,en
3072,2020-09-12 06:09:48+00:00,francine_mlcsi,Tangina di niya man lang na appreciate yung effort ko para sa tanginang online class nayan eh hindi nga niya alam na pagod na pagod na ako ih😭😭😭,5,0,,tl
3073,2020-09-12 06:00:47+00:00,draffard12,@PLDT_Cares 3 weeks napo ang aking apply.  Hanggng ngayon wla po dumarating. Artista lng ba malakas?  Huhuhu 1591902553 po reference.  @iamMVP @PLDT_Cares sna mapansin nyo po ito. Kailangn napo sa online class.  😩,0,0,,tl
3074,2020-09-12 05:25:55+00:00,LBSWarrenCortez,"Submission of class projects must not fall on rest days. Just because of the thought that it's online class, you have to use anytime for submission. That is why schedule is created because it's the time both parties share the same focus.",0,0,,en
3075,2020-09-12 05:17:25+00:00,jaaaaamica,Ka hasol aning online class,0,1,,en
3076,2020-09-12 05:06:13+00:00,PoI_chaeL,Nyeta online class na namannnnnnn🥴,0,0,,tl
3077,2020-09-12 04:58:48+00:00,_caseyyyrgr,"class sched saturday : nstp
reality : saturday whole day gihapon kay online class daghan assessments hngg",0,0,,en
3078,2020-09-12 04:53:36+00:00,francine_mlcsi,Ginugutom ako ng online class pota diko na maasikaso sarili ko,1,0,,tl
3079,2020-09-12 04:39:35+00:00,grapeesss__,@peuyadomanoban Ok I'll try to skip my online class😆,1,0,,en
3080,2020-09-12 04:17:38+00:00,wlljhn_,Haha.. hubo-hubo pa tee-shirt ang pota nya gipa on ang cam sa online class.. IKAY NARATOL?!,3,0,,tl
3081,2020-09-12 04:09:46+00:00,imbialorente,happy birthday sa breadwinner sa among pamilya. pag ayo ayo gyud og trabaho diha kay ga online class pa imong mga anak diri. intawon pag tuon slice og sibuyas. ayaw tanan isalig sa ako. eme. https://t.co/uUvfvOh6BK,4,0,,tl
3082,2020-09-12 03:59:25+00:00,ItsElvieCantero,Stresss nako my gosh ka online class😭😭,1,0,,tl
3083,2020-09-12 03:52:14+00:00,glenjuego,"Mamaya na Kapuso! Kilalanin ang mga ""stage mom"" sa likod ng mga batang nago-online class! 

Alamin din natin kung paano pinaghahandaan ng tutor na si teacher Lorraine ang online classes.

5pm-6:15pm sa.@dzbb at GMA News TV. #RadyoNaTVpa ❤☝️ https://t.co/R1NddREQdw",13,2,['RadyoNaTVpa'],tl
3084,2020-09-12 03:45:10+00:00,jkvluv__,ang hirap maging working student lalo ngayong online class. pero sige kakayanin to 🥰laban lang. ♥️,2,0,,tl
3085,2020-09-12 03:34:07+00:00,AbanadorJomar,"013

Hii ghoster HAHA tampo ako sayo. Btw, Goodluck sa online class🙏 Keepsafe always. Godbless ❤️",1,0,,tl
3086,2020-09-12 03:31:33+00:00,AbanadorJomar,"0613

Hello. Di ko din ikaw kaclose e haha. Pwede mo din naman ako maging friend 🙂 Goodluck sa online class🙏 Keepsafe always. Godbless ❤️",1,1,,tl
3087,2020-09-12 03:22:21+00:00,percyjooosh,walang hiya tumawag yung parcel delivery ko habang nasa online class puñeta syempre mas inuna ko parcel ko,14,0,,tl
3088,2020-09-12 03:21:08+00:00,AbanadorJomar,"0202

Hii. Kamusta na ga? Ss sa inyo ni ano☺️ Goodluck sa online class🙏 Keepsafe always. Godbless ❤️",1,0,,tl
3089,2020-09-12 03:20:21+00:00,AbanadorJomar,"28

Hii sayoo. Di kita nakausap nung first meet natin hehez di rin nakapagpapic char🤣 Goodluck sa online class🙏Yung jabee natin? Haha Keepsafe always. Godbless ❤️",1,0,,tl
3090,2020-09-12 03:15:22+00:00,Cyrillvirtudes,Ang garaaa!!! Kahit walang sched ng klase may online class kami 😒 yawaaa!! Habang nag kaklase tuloy nag skin care ako tas nag aalmusal HAHAHAHAHAHAHAHHA ayaw q na academicfreez naaaa!!!!!!!,0,0,,tl
3091,2020-09-12 03:15:20+00:00,AbanadorJomar,"04

Oyy babaysot. Goodluck sa online class🙏Sana maging normal na para matuloy na yung usapan natin HAHA Keepsafe always. Godbless ❤️",1,0,,tl
3092,2020-09-12 03:04:02+00:00,jl_tnt,tbh online class x Globe Telecom din :///,0,0,,en
3093,2020-09-12 02:37:37+00:00,ralynaguillo,tired of online class but i got goals. ❤️,5,2,,en
3094,2020-09-12 02:34:50+00:00,xxbironika,Wala po akong naiintindihan sa online class 😭,0,0,,tl
3095,2020-09-12 02:26:30+00:00,carpedi_em3,"nakapag luto na ako't nakaligo na den, hindi pa rin nag-uumpisa online class. hahahahakdog!",0,0,,tl
3096,2020-09-12 01:52:37+00:00,Lorns_Marie,My man shared last night that he was happy not hearing anymore sentiments from me about my advisory class for this year ( of course online class is not the reason) . Now I realized that last year I was really consumed by negativism that my man is always the absorber.,5,0,,en
3097,2020-09-12 01:26:33+00:00,xxbironika,Salamat ng marami Globe!! Wala nako naintindihan sa online class ko,4,0,,tl
3098,2020-09-12 01:25:31+00:00,jepairson,Basig diri ko mabuang sa Online class ba. Simbako!,2,0,,tl
3099,2020-09-12 01:24:27+00:00,ramlanems,Whats poppin online class???,1,0,,en
3100,2020-09-12 01:22:57+00:00,karylleesp,Wala akong idea pano mag sstart online class namin jusko,0,1,,tl
3101,2020-09-12 01:21:41+00:00,rmaysgx,"30 ✨ — naol po marami money! alam mo winiwish q na sana maging okay na kayo takte pero ayon, kaya mo yan! Kaso mawawalan na q ng online jowa :&lt; chz! Galingan mo sa online class, tapos galingan mo rin sa mga tourna para malibre mo na kami haha ingat ka lagi pasabi rin kay ano jk!",0,0,,tl
3102,2020-09-12 01:06:09+00:00,rmaysgx,"0326 ✨ — hi antips buddy!! miss q na date natin sa cubao argh :( tapos usap sa life kahit wala naman kwenta haha chat/text mo lang aq kapag need mo ng ka-date, g agad! wag na sana tayo ma-late sa online class kasi hindi naman na tayo makikipaghabulan pa sa cogeo haha love u, mwa",0,0,,tl
3103,2020-09-12 00:55:45+00:00,engr_apes,"Maghihintay...
Ate duty be like nasa laoag Bibili ng pang online class materials 😪 https://t.co/HUVwi4mucS",1,0,,tl
3104,2020-09-12 00:25:13+00:00,welderes,Parang di na tayo pinapatulog ng online class,0,0,,tl
3105,2020-09-11 23:52:59+00:00,kjelmendoza,Yung iba stress na stress sa online class habang ako tamang chill lang HAHAHAHHAHAHA,2,0,,tl
3106,2020-09-11 23:04:46+00:00,casanova_jhay,WAG NATING GAWING KOMPETISYON ANG ONLINE CLASS,0,1,,tl
3107,2020-09-11 23:03:52+00:00,casanova_jhay,"Paalala lang sa lahat ng nag o online class, as long as kaya nating tulungan classmate naten, gawin naten. Kung may tanong sila sagutin naten, wag yung isi seen naten sila. Ang goal dapat natin ay Tulungan pataas at wag hilahan pababa. ❤️",36,15,,tl
3108,2020-09-11 22:26:39+00:00,mariamariyaah,Being lazy and this pandemic plus my sister ia busy with her online class so she cant deal with my drama in decorating my pics and magnets i decided dont display nalang lol. Just keep it on my closet and all the travel pics use nalang as fone wallapaper. Katamad gumawa hahaa,0,0,,en
